Location_ID,Location_Name,URL_Slug,Image_Filename,Image_Source_Tier,License,Attribution,Rendered_Alt_Template,Upgrade_TODO
SK-1134,Goodwater,goodwater,goodwater-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Goodwater, Saskatchewan — Goodwater, Southeast Saskatchewan, Saskatchewan — village of 40, 134 km from Regina","Replace with a license-verified photo of Goodwater, SK (search Wikimedia Commons: ""Goodwater Saskatchewan"")"
SK-0535,Margo,margo,margo-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Margo, Saskatchewan — Margo, Southeast Saskatchewan, Saskatchewan — village of 65, beside Margo Lake","Replace with a license-verified photo of Margo, SK (search Wikimedia Commons: ""Margo Saskatchewan"")"
SK-0465,Tantallon,tantallon,tantallon-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Tantallon, Saskatchewan — Tantallon, Southeast Saskatchewan, Saskatchewan — village of 84, on the Kaposvar Creek","Replace with a license-verified photo of Tantallon, SK (search Wikimedia Commons: ""Tantallon Saskatchewan"")"
SK-1347,Rama,rama,rama-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Rama, Saskatchewan — Rama, Southeast Saskatchewan, Saskatchewan — village of 70, 184 km from Regina","Replace with a license-verified photo of Rama, SK (search Wikimedia Commons: ""Rama Saskatchewan"")"
SK-0783,North Portal,north-portal,north-portal-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in North Portal, Saskatchewan — North Portal, Southeast Saskatchewan, Saskatchewan — village of 113, 219 km from Regina","Replace with a license-verified photo of North Portal, SK (search Wikimedia Commons: ""North Portal Saskatchewan"")"
SK-0673,West End,west-end,west-end-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in West End, Saskatchewan — West End, Southeast Saskatchewan, Saskatchewan — resort village of 41, 155 km from Regina","Replace with a license-verified photo of West End, SK (search Wikimedia Commons: ""West End Saskatchewan"")"
SK-1240,Chorney Beach,chorney-beach,chorney-beach-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Chorney Beach, Saskatchewan — Chorney Beach, Southeast Saskatchewan, Saskatchewan — resort village of 51, beside Fishing Lake","Replace with a license-verified photo of Chorney Beach, SK (search Wikimedia Commons: ""Chorney Beach Saskatchewan"")"
SK-1424,Heward,heward,heward-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Heward, Saskatchewan — Heward, Southeast Saskatchewan, Saskatchewan — village of 30, 131 km from Regina","Replace with a license-verified photo of Heward, SK (search Wikimedia Commons: ""Heward Saskatchewan"")"
SK-0533,Roche Percee,roche-percee,roche-percee-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Roche Percee, Saskatchewan — Roche Percee, Southeast Saskatchewan, Saskatchewan — village of 75, on the Souris River","Replace with a license-verified photo of Roche Percee, SK (search Wikimedia Commons: ""Roche Percee Saskatchewan"")"
SK-0914,Forget,forget,forget-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Forget, Saskatchewan — Forget, Southeast Saskatchewan, Saskatchewan — village of 35, 153 km from Regina","Replace with a license-verified photo of Forget, SK (search Wikimedia Commons: ""Forget Saskatchewan"")"
SK-0365,Alida,alida,alida-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Alida, Saskatchewan — Alida, Southeast Saskatchewan, Saskatchewan — village of 103, 229 km from Regina","Replace with a license-verified photo of Alida, SK (search Wikimedia Commons: ""Alida Saskatchewan"")"
SK-1133,Bangor,bangor,bangor-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Bangor, Saskatchewan — Bangor, Southeast Saskatchewan, Saskatchewan — village of 40, 164 km from Regina","Replace with a license-verified photo of Bangor, SK (search Wikimedia Commons: ""Bangor Saskatchewan"")"
SK-0664,Calder,calder,calder-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Calder, Saskatchewan — Calder, Southeast Saskatchewan, Saskatchewan — village of 81, 215 km from Regina","Replace with a license-verified photo of Calder, SK (search Wikimedia Commons: ""Calder Saskatchewan"")"
SK-1344,Stenen,stenen,stenen-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Stenen, Saskatchewan — Stenen, Southeast Saskatchewan, Saskatchewan — village of 89, 223 km from Regina","Replace with a license-verified photo of Stenen, SK (search Wikimedia Commons: ""Stenen Saskatchewan"")"
SK-1127,Hyas,hyas,hyas-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Hyas, Saskatchewan — Hyas, Southeast Saskatchewan, Saskatchewan — village of 89, beside Fire Lake","Replace with a license-verified photo of Hyas, SK (search Wikimedia Commons: ""Hyas Saskatchewan"")"
SK-1350,Yarbo,yarbo,yarbo-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Yarbo, Saskatchewan — Yarbo, Southeast Saskatchewan, Saskatchewan — village of 48, 191 km from Regina","Replace with a license-verified photo of Yarbo, SK (search Wikimedia Commons: ""Yarbo Saskatchewan"")"
SK-1345,Togo,togo,togo-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Togo, Saskatchewan — Togo, Southeast Saskatchewan, Saskatchewan — village of 83, 237 km from Regina","Replace with a license-verified photo of Togo, SK (search Wikimedia Commons: ""Togo Saskatchewan"")"
SK-0909,Endeavour,endeavour,endeavour-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Endeavour, Saskatchewan — Endeavour, Southeast Saskatchewan, Saskatchewan — village of 75, on the Lilian River","Replace with a license-verified photo of Endeavour, SK (search Wikimedia Commons: ""Endeavour Saskatchewan"")"
SK-0530,Storthoaks,storthoaks,storthoaks-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Storthoaks, Saskatchewan — Storthoaks, Southeast Saskatchewan, Saskatchewan — village of 86, 246 km from Regina","Replace with a license-verified photo of Storthoaks, SK (search Wikimedia Commons: ""Storthoaks Saskatchewan"")"
SK-0596,Atwater,atwater,atwater-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Atwater, Saskatchewan — Atwater, Southeast Saskatchewan, Saskatchewan — village of 27, 172 km from Regina","Replace with a license-verified photo of Atwater, SK (search Wikimedia Commons: ""Atwater Saskatchewan"")"
SK-0912,MacNutt,macnutt,macnutt-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in MacNutt, Saskatchewan — MacNutt, Southeast Saskatchewan, Saskatchewan — village of 50, 222 km from Regina","Replace with a license-verified photo of MacNutt, SK (search Wikimedia Commons: ""MacNutt Saskatchewan"")"
SK-0800,Waldron,waldron,waldron-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Waldron, Saskatchewan — Waldron, Southeast Saskatchewan, Saskatchewan — village of 15, 154 km from Regina","Replace with a license-verified photo of Waldron, SK (search Wikimedia Commons: ""Waldron Saskatchewan"")"
SK-1353,Fairlight,fairlight,fairlight-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Fairlight, Saskatchewan — Fairlight, Southeast Saskatchewan, Saskatchewan — village of 25, 218 km from Regina","Replace with a license-verified photo of Fairlight, SK (search Wikimedia Commons: ""Fairlight Saskatchewan"")"
SK-1494,Arran,arran,arran-southeast-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Arran, Saskatchewan — Arran, Southeast Saskatchewan, Saskatchewan — village of 20, on the Swan River","Replace with a license-verified photo of Arran, SK (search Wikimedia Commons: ""Arran Saskatchewan"")"
SK-0008,North Battleford,north-battleford,north-battleford-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in North Battleford, Saskatchewan — North Battleford, Northwest Saskatchewan, Saskatchewan — city of 13,836, on the North Saskatchewan River","Replace with a license-verified photo of North Battleford, SK (search Wikimedia Commons: ""North Battleford Saskatchewan"")"
SK-0019,Lloydminster,lloydminster,lloydminster-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Lloydminster, Saskatchewan — Lloydminster, Northwest Saskatchewan, Saskatchewan — city of 11,843, beside Neale Lake","Replace with a license-verified photo of Lloydminster, SK (search Wikimedia Commons: ""Lloydminster Saskatchewan"")"
SK-0042,Meadow Lake,meadow-lake,meadow-lake-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Meadow Lake, Saskatchewan — Meadow Lake, Northwest Saskatchewan, Saskatchewan — city of 5,322, 250 km from Saskatoon","Replace with a license-verified photo of Meadow Lake, SK (search Wikimedia Commons: ""Meadow Lake Saskatchewan"")"
SK-0033,Battleford,battleford,battleford-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Battleford, Saskatchewan — Battleford, Northwest Saskatchewan, Saskatchewan — town of 4,400, on the North Saskatchewan River","Replace with a license-verified photo of Battleford, SK (search Wikimedia Commons: ""Battleford Saskatchewan"")"
SK-0056,Unity,unity,unity-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Unity, Saskatchewan — Unity, Northwest Saskatchewan, Saskatchewan — town of 2,496, beside Sink Lakes","Replace with a license-verified photo of Unity, SK (search Wikimedia Commons: ""Unity Saskatchewan"")"
SK-0614,Battle River,battle-river,battle-river-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Battle River, Saskatchewan — Battle River, Northwest Saskatchewan, Saskatchewan — rural municipality of 1,029, beside Winniford Lake","Replace with a license-verified photo of Battle River, SK (search Wikimedia Commons: ""Battle River Saskatchewan"")"
SK-0071,Wilkie,wilkie,wilkie-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Wilkie, Saskatchewan — Wilkie, Northwest Saskatchewan, Saskatchewan — town of 1,195, 140 km from Saskatoon","Replace with a license-verified photo of Wilkie, SK (search Wikimedia Commons: ""Wilkie Saskatchewan"")"
SK-0217,Spiritwood,spiritwood-rm,spiritwood-rm-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Spiritwood, Saskatchewan — Spiritwood, Northwest Saskatchewan, Saskatchewan — rural municipality of 1,245, farmland 163 km from Saskatoon","Replace with a license-verified photo of Spiritwood, SK (search Wikimedia Commons: ""Spiritwood Saskatchewan"")"
SK-0613,Meota,meota-rm,meota-rm-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Meota, Saskatchewan — Meota, Northwest Saskatchewan, Saskatchewan — rural municipality of 1,110, on the Lehman Creek","Replace with a license-verified photo of Meota, SK (search Wikimedia Commons: ""Meota Saskatchewan"")"
SK-0414,Mervin,mervin-rm,mervin-rm-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Mervin, Saskatchewan — Mervin, Northwest Saskatchewan, Saskatchewan — rural municipality of 1,711, farmland 209 km from Saskatoon","Replace with a license-verified photo of Mervin, SK (search Wikimedia Commons: ""Mervin Saskatchewan"")"
SK-0476,Meadow Lake,meadow-lake-rm,meadow-lake-rm-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Meadow Lake, Saskatchewan — Meadow Lake, Northwest Saskatchewan, Saskatchewan — rural municipality of 2,553, farmland 251 km from Saskatoon","Replace with a license-verified photo of Meadow Lake, SK (search Wikimedia Commons: ""Meadow Lake Saskatchewan"")"
SK-0140,Maidstone,maidstone,maidstone-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Maidstone, Saskatchewan — Maidstone, Northwest Saskatchewan, Saskatchewan — town of 1,209, 205 km from Saskatoon","Replace with a license-verified photo of Maidstone, SK (search Wikimedia Commons: ""Maidstone Saskatchewan"")"
SK-0100,Hafford,hafford,hafford-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Hafford, Saskatchewan — Hafford, Northwest Saskatchewan, Saskatchewan — town of 414, beside Meadow Lake","Replace with a license-verified photo of Hafford, SK (search Wikimedia Commons: ""Hafford Saskatchewan"")"
SK-0168,Britannia,britannia,britannia-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Britannia, Saskatchewan — Britannia, Northwest Saskatchewan, Saskatchewan — rural municipality of 2,061, farmland 253 km from Saskatoon","Replace with a license-verified photo of Britannia, SK (search Wikimedia Commons: ""Britannia Saskatchewan"")"
SK-0170,Macklin,macklin,macklin-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Macklin, Saskatchewan — Macklin, Northwest Saskatchewan, Saskatchewan — town of 1,247, beside Macklin Lake","Replace with a license-verified photo of Macklin, SK (search Wikimedia Commons: ""Macklin Saskatchewan"")"
SK-0210,Wilton,wilton,wilton-northwest-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Wilton, Saskatchewan — Wilton, Northwest Saskatchewan, Saskatchewan — rural municipality of 1,473, farmland 234 km from Saskatoon","Replace with a license-verified photo of Wilton, SK (search Wikimedia Commons: ""Wilton Saskatchewan"")"
